day,subscriber_ecid,subscriber_gender,subscriber_age,registration_province,months_of_subscription,most_used_province,is_usage_nonzero,subscriber_total_expenses,nonpackage_voice_expenses,package_voice_noncash_expenses,is_voice_expenses_nonzero,is_voice_usage_nonzero,call_in_network_duration,call_off_netwrok_duration,nonpackage_call_in_network_expenses,nonpackage_call_off_network_expenses,total_call_duration,#inter_operator_calls,xyz_score,hxr_score,data_cash_expenses,nonpackage_data_expenses,package_data_noncash_expenses,subscriber_data_expenses,subscriber_nondata_expenses,data_usage_volume,is_data_expenses_nonzero,is_data_usage_nonzero,#activated_monthly_data_packages,#activated_short_term_data_packages,#activated_type_one_data_packages,#activated_type_two_data_packages,#activated_type_three_data_packages
(n+1)15,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.2956321422861864,-0.2760989387267473,0.0,1,1,-0.3519553072625698,0.0,-0.2340790309094998,0.0,-0.3869007427413909,0.0,0.4406387137889172,9.7114585056409,0.0,0.0,0.0,0.0,-0.2991659005468846,3.5040619533474957,0,1,0,0,0,0,0
(n+1)16,-XU6p4P-782mp,1,27.0,8,183,8,1,0.4776445118157707,0.6868131139850974,0.0,1,1,0.5802075019952115,0.0,0.972461513786326,0.0,0.4017555705604321,0.0,0.4547570747459457,9.280308778698029,0.0,0.0,0.0,0.0,0.6219784861730727,1.383272494210684,0,1,0,0,0,0,0
(n+1)17,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.4656705321314482,8.954430818342349,0.0,0.0,0.0,0.0,-0.3162484495961614,2.0494604379869394,0,1,0,0,0,0,0
(n+1)18,-XU6p4P-782mp,1,27.0,8,183,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.4802552752500634,8.527367899995143,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)19,-XU6p4P-782mp,1,27.0,8,183,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.4928828678092851,8.16383776364157,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)20,-XU6p4P-782mp,1,27.0,8,183,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.5048300390941679,7.823659601779386,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)21,-XU6p4P-782mp,1,27.0,8,183,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.5142038217747046,7.558244534139272,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)22,-XU6p4P-782mp,1,27.0,8,183,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.5256220367459534,7.2352220561208735,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)23,-XU6p4P-782mp,1,27.0,8,183,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.5342983130884661,6.988747641488238,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)24,-XU6p4P-782mp,1,27.0,8,183,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.5469728992312681,6.624298830484039,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)25,-XU6p4P-782mp,1,27.0,8,183,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.5566275877760772,6.340201586534165,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)26,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.2978383583554642,-0.278846198756809,0.0,1,1,-0.3695131683958499,0.174757281553398,-0.2564542289043541,0.1803275230878165,-0.3896016205266712,1.0,0.5661501936088857,6.050597880141689,0.0,0.0,0.0,0.0,-0.3017939943052132,0.921376928611471,0,1,0,0,0,0,0
(n+1)27,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.1533315606289728,-0.0989011086115108,0.0,1,1,-0.1803671189146049,0.0,-0.0120479888594578,0.0,-0.2417285617825793,0.0,0.569761542440831,5.937232223721272,0.0,0.0,0.0,0.0,-0.1296542757937023,3.694032894755217,0,1,0,0,0,0,0
(n+1)28,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.5812188429202559,5.557455623428639,0.0,0.0,0.0,0.0,-0.3162484495961614,0.5948768815255151,0,1,0,0,0,0,0
(n+1)29,-XU6p4P-782mp,1,27.0,8,183,8,1,2.766587347777123,3.537087505464412,0.0,1,1,3.339984038308061,0.0,4.543890085214898,0.0,2.7366644159351785,0.0,0.5877559150447954,5.319182047407866,0.0,0.0,0.0,0.0,3.3486182129566244,9.000957369167331,0,1,0,0,0,0,0
(n+1)30,-XU6p4P-782mp,1,27.0,8,183,8,1,40.46391737318871,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.5939686220413256,5.066101351411263,0.0,0.0,402210.0,402210.0,-0.3162484495961614,3.738247178570582,1,1,1,0,0,0,0
(n+1)31,-XU6p4P-782mp,1,27.0,8,183,8,1,1.4496134129178244,1.894230425724948,0.0,1,1,1.7494014365522748,0.0,2.485370129769473,0.0,1.3909520594193112,0.0,0.599449573507746,4.801105678816555,0.0,0.0,0.0,0.0,1.7798095063741208,10.530742417546977,0,1,0,0,0,0,0
(n+2)01,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.6019011783660332,4.656399256911691,0.0,0.0,0.0,0.0,-0.3162484495961614,8.940819263456966,0,1,0,0,0,0,0
(n+2)02,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.2029712701257785,-0.1607142699348663,0.0,1,1,-0.2402234636871508,0.0,-0.0895006338049778,0.0,-0.2923700202565834,0.0,0.605159417658485,4.3931237726589325,0.0,0.0,0.0,0.0,-0.1887862042165188,8.271101945026434,0,1,0,0,0,0,0
(n+2)03,-XU6p4P-782mp,1,27.0,8,183,8,1,1.411974432101858,1.8502745177146704,0.0,1,1,-0.3695131683958499,25.262135922330096,-0.2564542289043541,25.59015170917637,1.3551654287643484,1.0,0.6061375695530553,4.25511157890172,0.0,0.0,0.0,0.0,1.7349731134524276,7.544014374836373,0,1,0,0,0,0,0
(n+2)04,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.116929046173204,-0.0535713812331704,0.0,1,1,-0.1364724660814046,0.0,0.0447507123385869,0.0,-0.2045914922349763,0.0,0.6065212438482135,4.12580064311303,0.0,0.0,0.0,0.0,-0.086290789161139,3.9053894165271728,0,1,0,0,0,0,0
(n+2)05,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.6060813946445037,3.9469676876589785,0.0,0.0,0.0,0.0,-0.3162484495961614,7.08363465594061,0,1,0,0,0,0,0
(n+2)06,-XU6p4P-782mp,1,27.0,8,183,8,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,1.0,0.604442800829406,3.775806141564903,0.0,0.0,0.0,0.0,-0.3162484495961614,12.084514603691323,0,1,0,0,0,0,0
(n+2)07,-XU6p4P-782mp,1,27.0,8,183,8,1,0.2868073793837051,0.4491758156792137,0.0,1,1,0.3503591380686353,0.0,0.6746990810381432,0.0,0.2072923700202565,0.0,0.6015611094011514,3.61140075979564,0.0,0.0,0.0,0.0,0.3946490402560975,10.791724709222718,0,1,0,0,0,0,0
(n)01,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2834980045924735,-0.2609890716790855,0.0,1,1,-0.3375897845171588,0.0,-0.2151461832349646,0.0,-0.3747467927076299,0.0,0.0307610181784767,38.19620415163197,0.0,0.0,0.0,0.0,-0.2847114452559364,0.010139941996482,0,1,0,0,0,0,0
(n)02,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.0518459255660835,0.0274724740652618,0.0,1,1,-0.0582601755786113,0.0,0.1462996513519011,0.0,-0.138419986495611,0.0,0.0339786049974313,38.12743349245355,0.0,0.0,0.0,0.0,-0.0087623251897406,0.0023485134819862,0,1,0,0,0,0,0
(n)03,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.1623393047383211,-0.123626322646711,0.0,1,1,-0.2043096568236233,0.0,-0.0430289835678901,0.0,-0.2619851451721809,0.0,0.0363070504058568,38.020165292021154,0.0,0.0,0.0,0.0,-0.1403845013595733,-0.0139766307813943,0,0,0,0,0,0,0
(n)04,-bPxbPMMP56D0,1,52.0,4,83,0,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.0393808516900252,37.8200459432512,0.0,0.0,0.0,0.0,-0.3033259520967933,-0.0139766307813943,0,0,0,0,0,0,0
(n)05,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.0432942178846694,37.49008960024392,0.0,0.0,0.0,0.0,-0.3162484495961614,0.320612282774021,0,1,0,0,0,0,0
(n)06,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.209955779372716,-0.1964285240903133,0.0,1,1,-0.2753391859537111,0.0,-0.1342510297946864,0.0,-0.3220796758946658,0.0,0.0468591499847525,37.13436177997753,0.0,0.0,0.0,0.0,-0.1971063073163362,-0.0139766307813943,0,0,0,0,0,0,0
(n)07,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.0526228375563457,36.481848184257856,0.0,0.0,0.0,0.0,-0.3162484495961614,0.030762375361775,0,1,0,0,0,0,0
(n)08,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.0101109028313021,0.0659339882507705,0.0,1,1,-0.0207501995211492,0.0,0.1944923976619287,0.0,-0.1066846725185685,0.0,0.056801068728374,35.96849856818361,0.0,0.0,0.0,0.0,0.0409533641665097,-0.0139766307813943,0,0,0,0,0,0,0
(n)09,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2735700829680382,-0.2486264646614854,0.0,1,1,-0.3256185155626496,0.0,-0.1996556858807485,0.0,-0.3646185010128291,0.0,0.0612353342517196,35.40052037486496,0.0,0.0,0.0,0.0,-0.2728850837233167,-0.0139036703594996,0,1,0,0,0,0,0
(n)10,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2246620955494409,-0.2417582514686536,0.0,1,1,-0.3192338387869114,0.0,-0.1910497309927312,0.0,-0.3592167454422687,0.0,0.0628458748919645,35.19022826551988,0.0,0.0,0.0,0.0,-0.2146247989501633,-0.0139766307813943,0,0,0,0,0,0,0
(n)11,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2882762977701332,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.0700723847154379,34.232558669968974,0.0,0.0,0.0,0.0,-0.2904034545974251,0.2477916596086486,0,1,0,0,0,0,0
(n)12,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2728327852851886,-0.274725245594039,0.0,1,1,-0.3511572226656025,0.0,-0.2323577766621207,0.0,-0.3862255232950708,0.0,0.0726385227430934,33.890107586226826,0.0,0.0,0.0,0.0,-0.2720067982891246,-0.0139766307813943,0,0,0,0,0,0,0
(n)13,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2393737845815473,-0.2060439973132067,0.0,1,1,-0.2841181165203511,0.0,-0.1462993350030227,0.0,-0.3295070898041863,0.0,0.0808139436102323,32.80346784234968,0.0,0.0,0.0,0.0,-0.2321496908490821,0.0231095197606499,0,1,0,0,0,0,0
(n)14,-bPxbPMMP56D0,1,52.0,4,83,4,1,0.020227178517986,0.0631867282207088,0.0,1,1,-0.0239425379090183,0.0,0.1910500473416096,0.0,-0.1093855503038487,0.0,0.0847114161789643,32.29161314899278,0.0,0.0,0.0,0.0,0.0770927629062854,-0.0139766307813943,0,0,0,0,0,0,0
(n)15,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.1952495645706211,-0.1510989229473279,0.0,1,1,-0.2314445331205107,0.0,-0.0774524867710807,0.0,-0.2849426063470628,4.0,0.0898295848333229,31.62866368568048,0.0,0.0,0.0,0.0,-0.1795879364422279,0.1762679252675498,0,1,0,0,0,0,0
(n)16,-bPxbPMMP56D0,1,52.0,4,83,4,1,0.2062805435423803,0.3489008876996396,0.0,1,1,0.2529928172386273,0.0,0.5490533734337172,0.0,0.1249155975692099,0.0,0.1005140712055423,30.28649707472356,0.0,0.0,0.0,0.0,0.2987236784569612,-0.0139766307813943,0,0,0,0,0,0,0
(n)17,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.244335058966074,-0.2527472915889004,0.0,1,1,-0.329608938547486,0.0,-0.2048191322740074,0.0,-0.3679945982444294,0.0,0.1041793083251882,29.84064877652937,0.0,0.0,0.0,0.0,-0.238059671482846,-0.010398286175674,0,1,0,0,0,0,0
(n)18,-bPxbPMMP56D0,1,52.0,4,83,0,1,-0.2665800994910892,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.1110863833048615,29.0219434236701,0.0,0.0,0.0,0.0,-0.2645584595986889,-0.0139766307813943,0,0,0,0,0,0,0
(n)19,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2882762977701332,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.1226274190228798,27.71773178399796,0.0,0.0,0.0,0.0,-0.2904034545974251,0.0356958280812172,0,1,0,0,0,0,0
(n)20,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.1248060478237129,27.480458449819103,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0091907460958303,0,1,0,0,0,0,0
(n)21,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.1346126950047869,26.44676392641747,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0081220540414442,0,1,0,0,0,0,0
(n)22,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2478273135895428,-0.2706044186666239,0.0,1,1,-0.3471667996807661,0.0,-0.2271943302688617,0.0,-0.3828494260634706,0.0,0.1414464403401126,25.75877128695556,0.0,0.0,0.0,0.0,-0.2422197230327548,0.0655265973037357,0,1,0,0,0,0,0
(n)23,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.1522200545698414,24.72550251166204,0.0,0.0,0.0,0.0,-0.3162484495961614,0.001098317098969,0,1,0,0,0,0,0
(n)24,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.1632594822534079,-0.1112637156291109,0.0,1,1,-0.1923383878691141,0.0,-0.027538486213674,0.0,-0.2518568534773801,0.0,0.1597088254072342,24.04245060032025,0.0,0.0,0.0,0.0,-0.1414806373263219,0.0019636456023371,0,1,0,0,0,0,0
(n)25,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.1692865050349419,23.208374383496903,0.0,0.0,0.0,0.0,-0.3033259520967933,0.1016872742683562,0,1,0,0,0,0,0
(n)26,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2485645098977626,-0.2445055114987153,0.0,1,1,-0.3216280925778133,0.0,-0.1944920813130503,0.0,-0.3612424037812289,1.0,0.1790890364652655,22.39781530286213,0.0,0.0,0.0,0.0,-0.2430978877072282,0.0300969070833582,0,1,0,0,0,0,0
(n)27,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.188799024602478,21.63495606168212,0.0,0.0,0.0,0.0,-0.3033259520967933,0.0957888537160988,0,1,0,0,0,0,0
(n)28,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.1993747180196779,20.84617537775361,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0078486170042267,0,1,0,0,0,0,0
(n)29,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.0264744914567037,0.0590659012932938,0.0,1,1,-0.0279329608938547,0.0,0.1858866009483506,0.0,-0.112761647535449,0.0,0.2102964139218924,20.074205343655784,0.0,0.0,0.0,0.0,0.0214606926511793,-0.0070642376205637,0,1,0,0,0,0,0
(n)30,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.2215766968536537,19.31877838608317,0.0,0.0,0.0,0.0,-0.3162484495961614,0.382348236001846,0,1,0,0,0,0,0
(n)31,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2421682776278052,-0.2211538643608685,0.0,1,1,-0.2992817238627294,0.0,-0.1652321826775579,0.0,-0.3423362592842674,0.0,0.2332176919176012,18.58022722657701,0.0,0.0,0.0,0.0,-0.2354785532550963,0.0154398858046641,0,1,0,0,0,0,0
(n+1)01,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.2451757548559102,17.86138722544935,0.0,0.0,0.0,0.0,-0.3162484495961614,0.3310959755816919,0,1,0,0,0,0,0
(n+1)02,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2945289835642326,-0.274725245594039,0.0,1,1,-0.3511572226656025,0.0,-0.2323577766621207,0.0,-0.3862255232950708,0.0,0.2642710167151346,16.788985286942758,0.0,0.0,0.0,0.0,-0.2978517932878609,0.0761700362081634,0,1,0,0,0,0,0
(n+1)03,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2382706258595935,-0.2046703041804984,0.0,1,1,-0.3072625698324022,0.2912621359223301,-0.1755592336385151,0.2950826340449252,-0.3288318703578663,1.0,0.2699343402918078,16.487269089947915,0.0,0.0,0.0,0.0,-0.2308355835900584,0.0836610388414875,0,1,0,0,0,0,0
(n+1)04,-bPxbPMMP56D0,1,52.0,4,83,4,1,1.458304868182062,1.9079668521106108,0.0,1,1,1.7629688747007184,0.0,2.502582039545508,0.0,1.402430790006752,1.0,0.2895736349830235,15.493128948418825,0.0,0.0,0.0,0.0,1.7901629616176105,0.030091338675425,0,1,0,0,0,0,0
(n+1)05,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.2957858540206644,15.19433051173284,0.0,0.0,0.0,0.0,-0.3033259520967933,-0.0082646352334461,0,1,0,0,0,0,0
(n+1)06,-bPxbPMMP56D0,1,52.0,4,83,14,1,-0.2557320003515672,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.3115201554482192,14.46813670883763,0.0,0.0,0.0,0.0,-0.2516359620993208,0.0053467093804996,0,1,0,0,0,0,0
(n+1)07,-bPxbPMMP56D0,1,52.0,4,83,1,1,-0.0045953119707927,0.0728022014436022,0.0,1,1,-0.0143655227454109,0.0,0.2030983525499459,0.0,-0.1012829169480081,0.0,0.3290903277810259,13.70464444383096,0.0,0.0,0.0,0.0,0.0475236589421907,-0.0123399332583649,0,1,0,0,0,0,0
(n+1)08,-bPxbPMMP56D0,1,52.0,4,83,0,1,-0.2882762977701332,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.3413037872611459,13.2005256598841,0.0,0.0,0.0,0.0,-0.2904034545974251,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)09,-bPxbPMMP56D0,1,52.0,4,83,1,1,-0.1842184842242321,-0.1373626227970195,0.0,1,1,-0.217877094972067,0.0,-0.0602407351694854,0.0,-0.2734638757596219,0.0,0.3613097231712667,12.416920235658164,0.0,0.0,0.0,0.0,-0.1664474676505846,0.0049665253711883,0,1,0,0,0,0,0
(n+1)10,-bPxbPMMP56D0,1,52.0,4,83,1,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.3737613319710176,11.95309924292845,0.0,0.0,0.0,0.0,-0.3162484495961614,0.058871963273609,0,1,0,0,0,0,0
(n+1)11,-bPxbPMMP56D0,1,52.0,4,83,1,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.3884066236164176,11.428613250318437,0.0,0.0,0.0,0.0,-0.3162484495961614,0.4564750913551473,0,1,0,0,0,0,0
(n+1)12,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.290299532632544,-0.282967025684224,0.0,1,1,-0.3591380686352753,0.0,-0.2426848276230779,0.0,-0.3929777177582714,0.0,0.3940621139795364,11.231712769327755,0.0,0.0,0.0,0.0,-0.2928135770634787,0.1518871961323447,0,1,0,0,1,0,0
(n+1)13,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.290116551425677,-0.2692307255339156,0.0,1,1,-0.3455706304868316,0.0,-0.2254730760214826,0.0,-0.3814989871708305,0.0,0.4089292876016274,10.727856706167165,0.0,0.0,0.0,0.0,-0.2925956057712036,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)14,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.4258572834380573,10.176227571618131,0.0,0.0,0.0,0.0,-0.3162484495961614,0.0001932192281228,0,1,0,0,0,0,0
(n+1)15,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.1877108402223307,-0.1552198761100979,0.0,1,1,-0.2442138866719872,0.116504854368932,-0.094664238372676,0.1147536044111665,-0.288318703578663,0.0,0.4385490116825095,9.7762895112917,0.0,0.0,0.0,0.0,-0.1706076399602121,0.0888129131456585,0,1,0,0,0,0,0
(n+1)16,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.1941465072232971,-0.1497253560499745,0.0,1,1,-0.2298483639265762,0.0,-0.0757313906981408,0.0,-0.2835921674544227,2.0,0.4568096996780973,9.21855607099764,0.0,0.0,0.0,0.0,-0.1782739499429229,0.0045107342920592,0,1,0,0,0,0,0
(n+1)17,-bPxbPMMP56D0,1,52.0,4,83,4,1,1.7671742055092852,2.292582120201053,0.0,1,1,2.1348762968874704,0.0,2.984509660820223,0.0,1.7170830519918974,0.0,0.4675819730764133,8.897946798368581,0.0,0.0,0.0,0.0,2.1580950009461524,0.0251172703576553,0,1,0,0,0,0,0
(n+1)18,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2882762977701332,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.4782787069936174,8.584747534913149,0.0,0.0,0.0,0.0,-0.2904034545974251,0.1781705447406672,0,1,0,0,0,0,0
(n+1)19,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.4909830990421199,8.218227165449328,0.0,0.0,0.0,0.0,-0.3033259520967933,-0.0001138441674458,0,1,0,0,0,0,0
(n+1)20,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.1928549944390946,-0.2156593443007451,0.0,1,1,-0.2936951316839585,0.0,-0.1583474820369198,0.0,-0.337609723160027,0.0,0.5066714903290294,7.771449641456816,0.0,0.0,0.0,0.0,-0.1767354711265324,0.0880338409875679,0,1,0,0,0,0,0
(n+1)21,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.1798060520856765,-0.1318681027368961,0.0,1,1,-0.2122905027932961,0.0,-0.0533560345288473,0.0,-0.2687373396353815,0.0,0.5124064691283209,7.60908204812801,0.0,0.0,0.0,0.0,-0.1611912801339274,0.0130030717901229,0,1,0,0,0,0,0
(n+1)22,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.5239006920521967,7.283970609706256,0.0,0.0,0.0,0.0,-0.3162484495961614,0.0174010762928093,0,1,0,0,0,0,0
(n+1)23,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.1570067964593085,-0.1304945358395427,0.0,1,1,-0.2114924181963288,0.0,-0.0516349384559074,0.0,-0.2680621201890614,0.0,0.535930068799797,6.942188542495078,0.0,0.0,0.0,0.0,-0.1340322986358861,0.376669152913796,0,1,0,0,0,0,0
(n+1)24,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2355101946889628,-0.2417582514686536,0.0,1,1,-0.3192338387869114,0.0,-0.1910497309927312,0.0,-0.3592167454422687,0.0,0.5454210154674123,6.669338898432008,0.0,0.0,0.0,0.0,-0.2275472964495314,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)25,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.2978383583554642,-0.278846198756809,0.0,1,1,-0.355147645650439,0.0,-0.2375213812298189,0.0,-0.3896016205266712,1.0,0.5580694286423736,6.297062722559932,0.0,0.0,0.0,0.0,-0.3017939943052132,0.0046772119288628,0,1,0,0,0,0,0
(n+1)26,-bPxbPMMP56D0,1,52.0,4,83,4,1,-0.3099724960491772,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.5674718584436674,6.00937799343004,0.0,0.0,0.0,0.0,-0.3162484495961614,0.0763476541432649,0,1,0,0,0,0,0
